name,season,GW,position,value,strength_difference,attack_strength_difference,defence_strength_difference,was_home,ict_index_ewma,minutes_ewma,total_points_ewma,total_points
Mathias Jorgensen,2022-23,6,DEF,40,0.0,-20.0,55.0,1,3.466666666666667,74.66666666666667,2.0,1
Mathias Jorgensen,2022-23,9,DEF,40,1.0,110.0,180.0,0,2.377777777777778,57.44444444444445,1.6666666666666667,1
Mathias Jorgensen,2022-23,12,DEF,40,0.0,-120.0,-90.0,1,1.8518518518518523,46.96296296296297,1.4444444444444446,6
Mathias Jorgensen,2022-23,13,DEF,40,0.0,90.0,130.0,0,1.6679012345679016,61.308641975308646,2.9629629629629632,0
Mathias Jorgensen,2022-23,15,DEF,40,0.0,130.0,135.0,0,1.278600823045268,60.872427983539104,1.975308641975309,-1
Mathias Jorgensen,2022-23,16,DEF,40,-2.0,-200.0,-140.0,0,0.8524005486968453,43.58161865569274,0.9835390946502063,2
Mathias Jorgensen,2022-23,17,DEF,40,0.0,-130.0,-80.0,1,2.401600365797897,59.0544124371285,1.322359396433471,1
Mathias Jorgensen,2022-23,18,DEF,40,0.0,100.0,55.0,0,2.8010669105319312,69.36960829141901,1.2149062642889807,6
Mathias Jorgensen,2022-23,19,DEF,40,-1.0,-200.0,-120.0,1,2.5673779403546213,76.24640552761268,2.8099375095259873,1
Mathias Jorgensen,2022-23,20,DEF,40,1.0,20.0,20.0,1,1.9449186269030811,80.83093701840846,2.2066250063506585,1
Mathias Jorgensen,2022-23,22,DEF,40,1.0,20.0,60.0,1,1.3966124179353876,56.55395801227231,1.804416670900439,1
Mathias Jorgensen,2022-23,30,DEF,40,-1.0,-120.0,-170.0,1,0.9310749452902585,40.369305341514874,1.5362777806002927,1
Mathias Jorgensen,2022-23,33,DEF,39,0.0,20.0,10.0,0,0.854049963526839,51.57953689434325,1.3575185204001952,12
Mathias Jorgensen,2022-23,35,DEF,39,-1.0,-100.0,20.0,0,1.2026999756845593,64.38635792956217,4.905012346933463,2
Mathias Jorgensen,2022-23,37,DEF,39,0.0,-10.0,60.0,0,1.2351333171230396,72.92423861970812,3.9366748979556423,1
Mathias Jorgensen,2022-23,38,DEF,39,-2.0,-280.0,-210.0,1,0.8900888780820265,52.61615907980542,2.957783265303762,6
Mathias Jorgensen,2023-24,1,DEF,45,-1.0,-200.0,-60.0,1,0.5933925853880178,65.07743938653695,3.9718555102025084,1
Mathias Jorgensen,2023-24,13,DEF,43,-2.0,-250.0,-280.0,1,1.2955950569253452,45.38495959102464,2.9812370068016727,1
Mathias Jorgensen,2023-24,17,DEF,43,-1.0,-240.0,-130.0,1,0.8970633712835635,30.589973060683096,2.3208246712011156,1
Mathias Jorgensen,2023-24,20,DEF,43,0.0,-5.0,70.0,0,0.9313755808557092,50.39331537378874,1.8805497808007439,1
Mathias Jorgensen,2023-24,25,DEF,43,-2.0,-305.0,-200.0,0,1.320917053903806,63.59554358252583,1.587033187200496,2
Mathias Jorgensen,2023-24,26,DEF,43,0.0,-95.0,95.0,0,1.5472780359358707,72.39702905501721,1.7246887914669973,-1
Mathias Jorgensen,2023-24,27,DEF,43,0.0,-120.0,-60.0,1,1.6315186906239139,78.26468603667814,0.8164591943113317,0
Mathias Jorgensen,2023-24,28,DEF,43,-2.0,-275.0,-220.0,0,2.0210124604159425,82.17645735778544,0.5443061295408879,0
Mathias Jorgensen,2023-24,29,DEF,43,1.0,15.0,100.0,0,1.8140083069439616,84.45097157185697,0.36287075302725863,1
Mathias Jorgensen,2023-24,30,DEF,43,0.0,-120.0,-120.0,1,2.0093388712959745,86.30064771457131,0.575247168684839,1
Mathias Jorgensen,2023-24,31,DEF,43,0.0,-130.0,-90.0,1,3.906225914197316,87.53376514304755,0.7168314457898928,6
Mathias Jorgensen,2023-24,32,DEF,43,-1.0,-125.0,10.0,0,3.704150609464878,88.35584342869836,2.4778876305265953,7
Mathias Jorgensen,2023-24,33,DEF,43,1.0,50.0,70.0,1,4.569433739643252,88.90389561913224,3.9852584203510633,9
Mathias Jorgensen,2023-24,38,DEF,43,0.0,-245.0,-120.0,1,3.846289159762168,89.26926374608817,5.656838946900709,0
Mats Wieffer,2024-25,1,MID,50,0.0,60.0,30.0,0,0.0,0.0,0.0,6
Mats Wieffer,2024-25,5,MID,49,-1.0,-160.0,-140.0,1,4.7,90.0,6.0,1
Mats Wieffer,2024-25,6,MID,49,0.0,-50.0,70.0,0,3.9333333333333336,69.33333333333334,4.333333333333333,1
Mats Wieffer,2024-25,7,MID,49,0.0,-180.0,120.0,1,3.322222222222223,64.8888888888889,3.2222222222222223,1
Mats Wieffer,2024-25,8,MID,49,-1.0,-150.0,40.0,0,2.3148148148148158,48.59259259259261,2.481481481481482,1
Mats Wieffer,2024-25,9,MID,48,0.0,-80.0,70.0,1,2.343209876543211,38.72839506172841,1.9876543209876547,1
Mats Wieffer,2024-25,10,MID,48,-2.0,-240.0,-130.0,0,1.562139917695474,29.15226337448561,1.6584362139917699,1
Mats Wieffer,2024-25,12,MID,48,0.0,-80.0,70.0,0,1.8080932784636494,24.101508916323745,1.4389574759945134,1
Mats Wieffer,2024-25,13,MID,48,1.0,100.0,190.0,1,1.5053955189757664,24.734339277549168,1.2926383173296756,0
Mats Wieffer,2024-25,14,MID,48,0.0,-20.0,40.0,0,1.170263679317178,22.489559518366114,0.8617588782197838,2
Mats Wieffer,2024-25,15,MID,47,1.0,150.0,190.0,0,1.3468424528781187,43.326373012244076,1.2411725854798559,3
Mats Wieffer,2024-25,16,MID,47,0.0,-80.0,50.0,1,2.3645616352520795,43.88424867482939,1.827448390319904,1
Mats Wieffer,2024-25,17,MID,47,0.0,50.0,100.0,0,1.7430410901680533,29.92283244988626,1.5516322602132693,9
Matt Doherty,2022-23,1,DEF,50,1.0,60.0,100.0,1,0.0,0.0,0.0,1
Matt Doherty,2022-23,9,DEF,46,-1.0,-30.0,-20.0,0,0.5,3.0,1.0,1
Matt Doherty,2022-23,10,DEF,46,0.0,10.0,90.0,0,0.33333333333333337,8.333333333333332,1.0,6
Matt Doherty,2022-23,11,DEF,46,0.0,50.0,70.0,1,0.9222222222222223,35.55555555555556,2.666666666666667,6
Matt Doherty,2022-23,12,DEF,46,0.0,45.0,90.0,0,2.1814814814814816,53.70370370370371,3.777777777777778,1
Matt Doherty,2022-23,13,DEF,46,-1.0,-80.0,-130.0,1,2.9876543209876543,62.802469135802475,2.8518518518518525,1
Matt Doherty,2022-23,15,DEF,46,-1.0,-160.0,-80.0,1,2.05843621399177,44.86831275720166,2.2345679012345685,1
Matt Doherty,2022-23,16,DEF,46,0.0,20.0,95.0,1,1.6056241426611801,37.24554183813444,1.8230452674897124,1
Matt Doherty,2022-23,17,DEF,46,0.0,80.0,130.0,0,1.7370827617741202,35.83036122542296,1.5486968449931418,1
Matt Doherty,2022-23,18,DEF,46,0.0,10.0,95.0,1,2.991388507849414,53.88690748361531,1.3657978966620945,1
Matt Doherty,2022-23,19,DEF,46,0.0,150.0,120.0,0,3.3609256718996092,62.25793832241021,1.2438652644413963,14
Matt Doherty,2022-23,20,DEF,46,-1.0,-180.0,-80.0,1,6.673950447933073,67.17195888160681,5.495910176294264,1
Matt Doherty,2023-24,5,DEF,44,-1.0,-305.0,-235.0,1,5.315966965288716,68.11463925440455,3.9972734508628434,0
Matt Doherty,2023-24,6,DEF,44,1.0,15.0,80.0,0,4.377311310192478,55.409759502936375,2.664848967241896,1
Matt Doherty,2023-24,7,DEF,43,-2.0,-285.0,-245.0,1,3.1848742067949853,51.93983966862425,2.1098993114945976,1
Matt Doherty,2023-24,8,DEF,43,-1.0,-265.0,-105.0,1,2.389916137863324,39.959893112416175,1.7399328743297318,1
Matt Doherty,2023-24,9,DEF,43,0.0,-40.0,45.0,0,1.793277425242216,41.63992874161079,1.493288582886488,2
Matt Doherty,2023-24,12,DEF,43,-1.0,-225.0,-35.0,1,3.4955182834948104,57.759952494407194,1.662192388590992,0
Matt Doherty,2023-24,13,DEF,43,0.0,45.0,50.0,0,2.330345522329874,46.17330166293813,1.1081282590606614,1
Matt Doherty,2023-24,14,DEF,43,-2.0,-225.0,-270.0,0,2.886897014886583,54.448867775292086,1.072085506040441,1
Matt Doherty,2023-24,15,DEF,43,1.0,35.0,65.0,1,2.424598009924389,45.6325785168614,1.0480570040269608,1
Matt Doherty,2023-24,16,DEF,43,0.0,5.0,-10.0,1,1.6497320066162595,30.75505234457427,1.0320380026846405,1
Matt Doherty,2023-24,17,DEF,43,0.0,-45.0,45.0,0,1.1664880044108399,27.503368229716184,1.021358668456427,1
Matt Doherty,2023-24,18,DEF,43,0.0,-145.0,-35.0,1,0.8776586696072266,21.668912153144124,1.0142391123042849,8
Matt Doherty,2023-24,19,DEF,43,0.0,15.0,-10.0,0,2.3184391130714843,15.779274768762752,3.342826074869523,1
Matt Doherty,2023-24,20,DEF,43,0.0,5.0,-10.0,1,1.8456260753809897,19.186183179175167,2.561884049913016,1
Matt Doherty,2023-24,21,DEF,43,0.0,-30.0,30.0,0,1.36375071692066,14.457455452783446,2.0412560332753444,6
Matt Doherty,2023-24,22,DEF,43,0.0,-145.0,-95.0,1,1.57583381128044,39.63830363518896,3.3608373555168964,0
Matt Doherty,2023-24,23,DEF,43,0.0,-65.0,20.0,0,1.9838892075202934,44.09220242345931,2.2405582370112644,1
Matt Doherty,2023-24,24,DEF,43,0.0,-65.0,60.0,1,1.3892594716801958,29.728134948972876,1.8270388246741764,1
Matt Doherty,2023-24,25,DEF,43,-1.0,-125.0,-10.0,0,1.0928396477867974,22.15208996598192,1.551359216449451,1
Matt Doherty,2023-24,26,DEF,43,1.0,25.0,95.0,1,0.7285597651911984,15.101393310654615,1.3675728109663008,1
Matt Doherty,2023-24,28,DEF,43,0.0,-85.0,-65.0,1,0.5523731767941323,10.400928873769745,1.2450485406442007,1
Matt Doherty,2023-24,30,DEF,43,-1.0,-75.0,-40.0,0,0.5349154511960883,11.267285915846497,1.1633656937628005,1
Matt Doherty,2023-24,31,DEF,43,1.0,65.0,50.0,0,1.1232769674640588,9.511523943897664,1.1089104625085338,2
Matt Doherty,2023-24,32,DEF,43,0.0,-65.0,-25.0,1,1.8488513116427057,36.34101596259844,1.4059403083390225,1
Matt Doherty,2023-24,33,DEF,43,0.0,25.0,50.0,0,2.6659008744284707,52.894010641732294,1.270626872226015,0
Matt Doherty,2023-24,34,DEF,43,-2.0,-275.0,-255.0,1,2.010600582952314,54.5960070944882,0.8470845814840101,2
Matt Doherty,2023-24,34,DEF,43,0.0,10.0,-15.0,1,1.907067055301543,61.064004729658805,1.23138972098934,0
Matt Doherty,2023-24,35,DEF,43,1.0,-35.0,55.0,1,2.038044703534362,55.709336486439206,0.8209264806595601,2
Matt Doherty,2023-24,37,DEF,43,0.0,0.0,-5.0,1,2.425363135689575,67.13955765762614,1.2139509871063734,1
Matt Doherty,2023-24,38,DEF,43,-1.0,-165.0,-110.0,0,2.750242090459717,70.7597051050841,1.142633991404249,1
Matt Doherty,2024-25,1,DEF,45,-2.0,-190.0,-220.0,0,2.2668280603064783,56.50647007005607,1.0950893276028326,1
Matt Doherty,2024-25,2,DEF,45,0.0,-200.0,-20.0,1,2.3112187068709855,67.67098004670405,1.0633928850685552,-1
Matt Doherty,2024-25,3,DEF,45,-1.0,-130.0,-20.0,0,2.774145804580657,75.1139866978027,0.3755952567123702,1
Matt Doherty,2024-25,4,DEF,45,-1.0,-240.0,-20.0,1,2.0827638697204383,55.07599113186847,0.5837301711415801,1
Matt Doherty,2024-25,11,DEF,43,1.0,110.0,150.0,1,1.5218425798136257,41.050660754578985,0.7224867807610534,1
Matt Doherty,2024-25,12,DEF,43,0.0,-40.0,20.0,0,1.0145617198757506,27.700440503052658,0.8149911871740356,1
Matt Doherty,2024-25,14,DEF,43,0.0,40.0,10.0,0,0.6763744799171671,19.46696033536844,0.8766607914493572,0
Matt Doherty,2024-25,15,DEF,43,0.0,30.0,80.0,0,1.8842496532781112,38.311306890245625,0.5844405276329049,6
Matt Doherty,2024-25,16,DEF,43,1.0,10.0,110.0,1,4.856166435518741,55.540871260163755,2.389627018421937,0
Matt Doherty,2024-25,17,DEF,43,1.0,130.0,170.0,0,3.437444290345828,58.02724750677584,1.593084678947958,10
Matt Doherty,2024-25,18,DEF,43,0.0,-40.0,20.0,1,3.758296193563886,68.6848316711839,4.395389785965305,6
Matt Doherty,2024-25,19,DEF,43,0.0,-90.0,110.0,0,3.4055307957092573,75.78988778078927,4.930259857310204,1
Matt Doherty,2024-25,20,DEF,43,-1.0,-150.0,-180.0,1,3.337020530472839,80.52659185385951,3.620173238206803,1
Matt Doherty,2024-25,21,DEF,43,-1.0,-170.0,20.0,0,3.9246803536485593,83.68439456923969,2.746782158804536,0
Matt O'Riley,2024-25,11,MID,55,-1.0,-280.0,20.0,1,0.0,0.0,0.0,8
Matt O'Riley,2024-25,12,MID,55,0.0,-80.0,70.0,0,5.5,33.0,8.0,1
Matt O'Riley,2024-25,13,MID,55,1.0,100.0,190.0,1,3.9000000000000004,26.66666666666667,5.666666666666667,1
Matt O'Riley,2024-25,14,MID,55,0.0,-20.0,40.0,0,3.5000000000000004,41.44444444444444,4.111111111111112,0
Matt O'Riley,2024-25,15,MID,55,1.0,150.0,190.0,0,4.300000000000001,54.2962962962963,2.7407407407407414,1
Matt O'Riley,2024-25,18,MID,55,0.0,-170.0,90.0,1,3.4333333333333345,42.530864197530875,2.1604938271604945,3
Matt O'Riley,2024-25,19,MID,55,0.0,-20.0,60.0,0,5.38888888888889,50.353909465020585,2.4403292181069967,1
Matt O'Riley,2024-25,20,MID,55,-2.0,-210.0,-210.0,1,4.0925925925925934,40.569272976680395,1.9602194787379978,1
Matt O'Riley,2024-25,21,MID,55,1.0,50.0,150.0,0,3.428395061728396,42.0461819844536,1.6401463191586654,6
Matt Targett,2022-23,1,DEF,50,1.0,145.0,65.0,1,0.0,0.0,0.0,8
Matt Targett,2022-23,4,DEF,49,1.0,240.0,120.0,0,5.5,90.0,8.0,1
Matt Targett,2022-23,5,DEF,49,0.0,40.0,40.0,0,4.233333333333333,68.33333333333334,5.666666666666667,1
Matt Targett,2022-23,6,DEF,49,1.0,160.0,55.0,1,4.688888888888889,75.55555555555557,4.111111111111112,6
Matt Targett,2022-23,8,DEF,49,2.0,170.0,55.0,1,3.992592592592593,76.37037037037038,4.740740740740741,2
Matt Targett,2022-23,9,DEF,49,1.0,180.0,150.0,0,3.5617283950617287,80.9135802469136,3.827160493827161,1
Matt Targett,2022-23,10,DEF,49,1.0,50.0,5.0,1,2.3744855967078196,56.275720164609076,2.8847736625514413,1
Matt Targett,2022-23,11,DEF,49,1.0,135.0,80.0,0,1.6163237311385465,39.51714677640606,2.2565157750342943,1
Matt Targett,2022-23,14,DEF,49,1.0,120.0,90.0,1,1.1775491540923646,30.34476451760404,1.8376771833561962,1
Matt Targett,2022-23,16,DEF,48,1.0,30.0,-55.0,1,0.8183661027282432,26.563176345069362,1.5584514555707976,1
Matt Targett,2022-23,26,DEF,47,-1.0,-60.0,-120.0,0,0.5789107351521622,18.708784230046245,1.3723009703805318,1
Matt Targett,2022-23,29,DEF,47,1.0,240.0,75.0,0,0.4192738234347748,13.47252282003083,1.2482006469203546,1
Matt Targett,2022-23,31,DEF,47,1.0,230.0,150.0,0,0.44618254895651654,10.64834854668722,1.165467097946903,1
Matt Targett,2022-23,33,DEF,47,1.0,260.0,150.0,0,0.8641216993043443,14.432232364458148,1.1103113986312687,5
Matt Targett,2022-23,35,DEF,47,0.0,-70.0,-85.0,1,0.576081132869563,31.954821576305434,2.406874265754179,1
Matt Targett,2022-23,36,DEF,47,1.0,50.0,15.0,1,0.9840540885797087,23.969881050870292,1.9379161771694526,1
Matt Targett,2022-23,38,DEF,47,1.0,160.0,30.0,0,0.6893693923864725,16.31325403391353,1.6252774514463018,2
Matt Targett,2023-24,3,DEF,44,-1.0,-340.0,-190.0,1,0.4595795949243151,35.54216935594235,1.7501849676308678,1
Matt Targett,2023-24,4,DEF,44,0.0,75.0,285.0,0,0.37305306328287674,24.694779570628235,1.500123311753912,0
Matt Targett,2023-24,8,DEF,43,0.0,60.0,300.0,0,0.9153687088552511,40.79651971375216,1.0000822078359415,1
Matt Targett,2024-25,18,DEF,40,1.0,-150.0,110.0,1,0.6102458059035009,27.531013142501443,1.000054805223961,1
Matt Turner,2023-24,1,GK,40,-2.0,-205.0,-290.0,0,0.0,0.0,0.0,2
Matt Turner,2023-24,2,GK,40,1.0,-10.0,60.0,1,3.0,90.0,2.0,2
Matt Turner,2023-24,3,GK,40,0.0,5.0,-50.0,0,2.533333333333333,90.0,2.0,3
Matt Turner,2023-24,4,GK,40,0.0,-45.0,0.0,0,2.988888888888889,90.0,2.3333333333333335,5
Matt Turner,2023-24,5,GK,40,1.0,0.0,30.0,1,2.4592592592592597,90.0,3.2222222222222223,2
Matt Turner,2023-24,6,GK,40,-2.0,-235.0,-270.0,0,2.0395061728395065,90.0,2.814814814814815,1
Matt Turner,2023-24,7,GK,40,0.0,-100.0,25.0,1,1.6596707818930045,90.0,2.209876543209877,3
Matt Turner,2023-24,8,GK,40,0.0,65.0,0.0,0,1.7064471879286698,90.0,2.473251028806585,6
Matt Turner,2023-24,9,GK,41,1.0,-70.0,20.0,1,1.70429812528578,90.0,3.64883401920439,1
Matt Turner,2023-24,10,GK,41,-1.0,-145.0,-130.0,0,1.7028654168571868,90.0,2.7658893461362606,2
Matt Turner,2023-24,16,GK,40,0.0,10.0,-5.0,0,2.135243611238125,90.0,2.510592897424174,3
Matt Turner,2023-24,17,GK,39,-1.0,-260.0,-70.0,1,2.1568290741587504,90.0,2.673728598282783,2
Matt Turner,2023-24,18,GK,39,0.0,-25.0,-50.0,1,2.4045527161058335,90.0,2.4491523988551887,2
Matt Turner,2023-24,19,GK,39,0.0,-35.0,30.0,0,2.403035144070556,90.0,2.2994349325701258,3
Matt Turner,2023-24,20,GK,39,0.0,-180.0,-130.0,1,3.102023429380371,90.0,2.532956621713417,3
Matt Turner,2023-24,21,GK,39,0.0,35.0,-30.0,0,2.868015619586914,90.0,2.688637747808945,1
Matt Turner,2023-24,22,GK,39,-2.0,-310.0,-290.0,1,2.512010413057943,90.0,2.1257584985392968,1
Matthijs de Ligt,2024-25,1,DEF,50,0.0,-40.0,-80.0,1,0.0,0.0,0.0,1
Matthijs de Ligt,2024-25,2,DEF,50,0.0,-60.0,50.0,0,0.0,9.0,1.0,1
Matthijs de Ligt,2024-25,3,DEF,50,-2.0,-260.0,-290.0,1,0.3333333333333333,9.666666666666668,1.0,0
Matthijs de Ligt,2024-25,4,DEF,50,1.0,140.0,140.0,0,0.45555555555555555,29.11111111111111,0.6666666666666667,15
Matthijs de Ligt,2024-25,5,DEF,50,0.0,-30.0,0.0,0,3.903703703703704,48.074074074074076,5.444444444444445,6
Matthijs de Ligt,2024-25,6,DEF,50,0.0,-150.0,0.0,1,6.635802469135802,62.04938271604939,5.62962962962963,1
Matthijs de Ligt,2024-25,7,DEF,50,0.0,-30.0,10.0,0,5.323868312757202,71.36625514403292,4.08641975308642,1
Matthijs de Ligt,2024-25,8,DEF,50,0.0,-140.0,-30.0,1,4.049245541838135,62.57750342935528,3.0576131687242807,2
Matthijs de Ligt,2024-25,9,DEF,50,0.0,40.0,50.0,0,3.932830361225424,71.71833561957018,2.7050754458161874,0
Matthijs de Ligt,2024-25,10,DEF,50,0.0,-180.0,-100.0,1,2.8552202408169496,77.81222374638013,1.803383630544125,2
Matthijs de Ligt,2024-25,11,DEF,50,1.0,130.0,50.0,1,2.403480160544633,81.87481583092008,1.8689224203627504,6
Matthijs de Ligt,2024-25,12,DEF,50,1.0,40.0,100.0,0,2.0689867736964223,84.58321055394673,3.2459482802418336,2
Matthijs de Ligt,2024-25,13,DEF,50,0.0,-10.0,-90.0,1,1.9126578491309485,86.38880703596449,2.830632186827889,1
Matthijs de Ligt,2024-25,14,DEF,50,-2.0,-180.0,-250.0,0,1.6417718994206325,75.92587135730966,2.22042145788526,1
Matthijs de Ligt,2024-25,15,DEF,50,-1.0,-130.0,-260.0,1,2.394514599613755,80.61724757153978,1.81361430525684,1
Matthijs de Ligt,2024-25,16,DEF,50,-1.0,-150.0,-20.0,0,2.163009733075837,75.07816504769319,1.5424095368378934,2
Matthijs de Ligt,2024-25,19,DEF,50,-1.0,-220.0,-100.0,1,2.075339822050558,76.05211003179546,1.6949396912252626,1
Matthijs de Ligt,2024-25,20,DEF,49,-2.0,-250.0,-180.0,0,1.916893214700372,78.03474002119698,1.4632931274835084,0
Matthijs de Ligt,2024-25,21,DEF,49,1.0,130.0,70.0,1,1.6445954764669148,79.35649334746466,0.9755287516556723,2
Matty Cash,2022-23,1,DEF,50,1.0,25.0,110.0,0,0.0,0.0,0.0,1
Matty Cash,2022-23,2,DEF,50,0.0,-20.0,-30.0,1,3.4,90.0,1.0,2
Matty Cash,2022-23,3,DEF,49,0.0,15.0,20.0,0,2.9333333333333336,90.0,1.3333333333333335,1
Matty Cash,2022-23,4,DEF,48,0.0,-40.0,-80.0,1,3.488888888888889,90.0,1.2222222222222223,1
Matty Cash,2022-23,5,DEF,48,-1.0,-165.0,-120.0,0,3.15925925925926,90.0,1.1481481481481484,1
Matty Cash,2022-23,6,DEF,47,-2.0,-310.0,-270.0,1,3.2061728395061735,90.0,1.0987654320987656,0
Matty Cash,2022-23,10,DEF,46,0.0,45.0,65.0,0,2.1374485596707826,68.66666666666667,0.7325102880658438,2
Matty Cash,2022-23,11,DEF,46,0.0,-150.0,-150.0,1,1.9582990397805218,75.77777777777779,1.1550068587105626,1
Matty Cash,2022-23,12,DEF,46,0.0,-45.0,60.0,0,3.505532693187014,80.51851851851853,1.1033379058070418,0
Matty Cash,2022-23,13,DEF,46,0.0,-130.0,-90.0,1,2.370355128791343,68.67901234567903,0.7355586038713613,6
Matty Cash,2022-23,14,DEF,46,-1.0,-90.0,-120.0,0,2.880236752527562,72.45267489711935,2.4903724025809075,0
Matty Cash,2022-23,15,DEF,46,0.0,-150.0,-150.0,1,2.420157835018375,70.9684499314129,1.660248268387272,2
Matty Cash,2022-23,16,DEF,46,0.0,-125.0,-10.0,0,1.9467718900122502,77.31229995427528,1.7734988455915146,1
Matty Cash,2022-23,18,DEF,46,0.0,-95.0,-10.0,0,1.2978479266748335,81.54153330285018,1.5156658970610097,1
Matty Cash,2022-23,19,DEF,46,0.0,-10.0,-30.0,1,1.0985652844498892,62.36102220190013,1.3437772647073398,2
Matty Cash,2022-23,21,DEF,46,1.0,15.0,60.0,0,2.0990435229665927,71.57401480126676,1.5625181764715599,1
Matty Cash,2022-23,22,DEF,46,0.0,-50.0,-40.0,1,1.4326956819777288,50.716009867511175,1.3750121176477066,1
Matty Cash,2022-23,23,DEF,46,-2.0,-285.0,-210.0,0,1.2551304546518194,44.14400657834079,1.2500080784318044,1
Matty Cash,2022-23,24,DEF,46,-1.0,-250.0,-180.0,1,0.9367536364345463,34.09600438556053,1.1666720522878697,3
Matty Cash,2022-23,25,DEF,46,0.0,35.0,60.0,0,1.7911690909563642,52.730669590373694,1.7777813681919132,6
Matty Cash,2022-23,26,DEF,46,0.0,-20.0,-40.0,1,2.2274460606375763,65.1537797269158,3.1851875787946087,12
Matty Cash,2022-23,27,DEF,46,0.0,15.0,-15.0,0,2.3182973737583845,73.4358531512772,6.1234583858630725,2
Matty Cash,2022-23,28,DEF,46,1.0,-10.0,-40.0,1,1.978864915838923,75.29056876751814,4.748972257242049,6
Matty Cash,2022-23,36,DEF,46,0.0,-160.0,-140.0,1,2.152576610559282,80.19371251167877,5.165981504828033,1
Matty Cash,2022-23,37,DEF,46,-1.0,-185.0,-50.0,0,1.4350510737061881,53.79580834111919,3.7773210032186895,2
Matty Cash,2022-23,38,DEF,46,0.0,-130.0,-80.0,1,1.6567007158041256,65.8638722274128,3.18488066881246,1
Matty Cash,2023-24,1,DEF,45,1.0,60.0,300.0,0,1.1044671438694171,73.90924815160854,2.4565871125416403,-1
Matty Cash,2023-24,2,DEF,45,1.0,60.0,55.0,1,1.3029780959129447,77.93949876773902,1.3043914083610937,6
Matty Cash,2023-24,3,DEF,45,2.0,180.0,300.0,0,2.23531873060863,81.95966584515935,2.8695942722407293,17
Matty Cash,2023-24,4,DEF,46,0.0,-50.0,140.0,0,6.99021248707242,84.63977723010623,7.579729514827152,-1
Matty Cash,2023-24,5,DEF,47,1.0,55.0,60.0,1,6.5601416580482805,86.42651815340416,4.7198196765514355,1
Matty Cash,2023-24,6,DEF,47,1.0,50.0,270.0,0,5.806761105365521,87.61767876893612,3.479879784367624,6
Matty Cash,2023-24,7,DEF,48,1.0,-100.0,0.0,1,5.404507403577014,88.41178584595741,4.3199198562450825,6
Matty Cash,2023-24,8,DEF,50,1.0,105.0,265.0,0,5.436338269051343,88.94119056397162,4.879946570830056,2
Matty Cash,2023-24,9,DEF,51,1.0,-10.0,40.0,1,4.857558846034229,86.29412704264774,3.9199643805533704,2
Matty Cash,2023-24,10,DEF,51,2.0,20.0,120.0,1,4.23837256402282,87.52941802843183,3.279976253702247,5
Matty Cash,2023-24,11,DEF,52,1.0,140.0,300.0,0,3.992248376015213,84.35294535228789,3.853317502468165,0
Matty Cash,2023-24,12,DEF,52,1.0,-30.0,0.0,1,3.6281655840101426,75.5686302348586,2.568878334978777,2
Matty Cash,2023-24,13,DEF,51,0.0,-10.0,240.0,0,4.018777056006762,80.37908682323908,2.3792522233191846,0
Matty Cash,2023-24,14,DEF,50,1.0,75.0,295.0,0,2.7791847040045083,68.5860578821594,1.5861681488794566,1
Matty Cash,2023-24,16,DEF,48,-1.0,-220.0,-190.0,1,2.119456469336339,51.057371921439604,1.3907787659196378,1
Matty Cash,2023-24,17,DEF,48,1.0,130.0,240.0,0,1.646304312890893,42.03824794762641,1.2605191772797586,2
Matty Cash,2023-24,18,DEF,47,2.0,80.0,160.0,1,1.5308695419272622,49.35883196508428,1.5070127848531725,1
Matty Cash,2023-24,21,DEF,47,1.0,155.0,225.0,0,3.6205796946181747,62.90588797672286,1.3380085232354484,1
Matty Cash,2023-24,22,DEF,47,1.0,-215.0,-30.0,1,3.7803864630787833,47.27059198448191,1.225339015490299,1
Matty Cash,2023-24,23,DEF,47,2.0,200.0,305.0,0,4.2535909753858565,61.51372798965461,1.150226010326866,1
Matty Cash,2023-24,24,DEF,46,1.0,-90.0,-30.0,1,3.1357273169239046,51.34248532643642,1.100150673551244,0
Matty Cash,2023-24,25,DEF,46,1.0,160.0,300.0,0,4.457151544615936,64.22832355095761,0.7334337823674961,2
Matty Cash,2023-24,26,DEF,46,1.0,60.0,55.0,1,3.5381010297439577,72.81888236730508,1.155622521578331,1
Matty Cash,2023-24,27,DEF,46,2.0,130.0,330.0,0,2.9587340198293055,78.54592157820339,1.1037483477188874,1
Matty Cash,2023-24,28,DEF,46,0.0,-170.0,30.0,1,2.905822679886204,82.36394771880227,1.069165565145925,0
Matty Cash,2023-24,29,DEF,46,1.0,70.0,295.0,0,3.003881786590803,84.90929847920151,0.7127770434306168,1
Matty Cash,2023-24,34,DEF,45,1.0,65.0,50.0,1,2.669254524393869,71.60619898613434,0.8085180289537446,1
Matty Cash,2023-24,35,DEF,45,1.0,-90.0,30.0,1,1.7795030162625793,77.73746599075623,0.8723453526358298,4
Matty Cash,2023-24,36,DEF,45,1.0,85.0,280.0,0,3.15300201084172,81.82497732717083,1.9148969017572197,1
Matty Cash,2024-25,1,DEF,45,0.0,90.0,210.0,0,2.5020013405611468,75.88331821811389,1.6099312678381466,2
Matty Cash,2024-25,2,DEF,45,-2.0,-170.0,-240.0,1,2.434667560374098,77.58887881207593,1.7399541785587647,1
Matty Cash,2024-25,7,DEF,44,0.0,-10.0,30.0,1,1.7231117069160655,56.72591920805063,1.4933027857058432,6
